Symbol,Daily Volatility,Exchange
CR,2.013003389854759,NYSE
CRD.A,3.241334474236534,NYSE
CRD.B,3.747419710448377,NYSE
CREE,3.95339897623082,NASDAQ
CRESY,3.249756252888548,NASDAQ
CRF,2.0385799012469263,AMEX
CRK,4.559893507211339,NYSE
CRMT,3.3129366236576447,NASDAQ
CRS,3.128365624955588,NYSE
CRT,2.4671413533815656,NYSE
CRUS,4.024092503296114,NASDAQ
CRVL,3.4031961266136395,NASDAQ
CRY,3.9424663116130567,NYSE
CSCO,2.4230854466739578,NASDAQ
CSGS,2.8268686224562125,NASDAQ
CSL,4.141618803426383,NYSE
CSPI,4.165343653692432,NASDAQ
CSTL,10.60445716851461,NASDAQ
CSTR,3.542307012034472,NASDAQ
CSU,17.74639901963898,NYSE
CSV,2.995314414571521,NYSE
CSWC,4.512844177354095,NASDAQ
CSX,2.2302523600974777,NASDAQ
CTBI,2.1821869112883077,NASDAQ
CTEC,4.781995069594679,NASDAQ
CTHR,5.540770907118877,NASDAQ
CTIB,10.20674753377304,NASDAQ
CTIC,20.391426294315934,NASDAQ
CTO,2.3790717028125012,AMEX
CTR,3.2965428673108326,NYSE
CTS,3.0244460472716574,NYSE
CTXS,3.1651672918132023,NASDAQ
CUBA,3.0502700799723965,NASDAQ
CUZ,2.259131259046662,NYSE
CVBF,2.5983836896340446,NASDAQ
CVCY,4.188379412031365,NASDAQ
CVLY,2.3800625357963905,NASDAQ
CVM,7.151761975474104,AMEX
CVR,2.204320869404898,AMEX
CVS,2.802977907973242,NYSE
CVU,4.1999442543433805,AMEX
CW,3.9532798085171987,NYSE
CWBC,3.604723221471299,NASDAQ
CWCO,3.9007839094267798,NASDAQ
CWST,3.603516608399652,NASDAQ
CX,5.053502662265236,NYSE
CXW,7.871197784342679,NYSE
CYAN,15.720983824930673,NASDAQ
CYB,4.885234810322706,AMEX
CYBE,3.9413284319125768,NASDAQ
CYD,4.580897022905145,NYSE
CZNC,2.2904527641819397,NASDAQ
DAIO,5.127431752249989,NASDAQ
DAKT,4.841614691425517,NASDAQ
DBD,2.9088265740300336,NYSE
DCO,2.956216711837347,NYSE
DCOM,2.4653025830067463,NASDAQ
DDD,6.855254286345942,NYSE
DDS,3.4919016181872897,NYSE
DE,2.1089029648006385,NYSE
DECK,3.869009443488892,NYSE
DENN,4.287275767713918,NASDAQ
DG,2.1221152488411352,NYSE
DGICB,3.5117690743546635,NASDAQ
DGII,3.3661300477693588,NASDAQ
DHI,3.0321072710644827,NYSE
DHIL,4.324074541359357,NASDAQ
DIOD,5.628401795979408,NASDAQ
DISH,3.014661226043122,NASDAQ
DIT,3.6691100929485896,AMEX
DJCO,2.3378371703288097,NASDAQ
DKL,2.9147147808805354,NYSE
DLS,2067.682116149995,AMEX
DLTR,2.4727723748334602,NASDAQ
DLX,2.3493382253171853,NYSE
DNB,2.0049224916038826,NYSE
DOW,2.250153472423129,NYSE
DPW,10.722782444760018,AMEX
DRE,2.3041694252028035,NYSE
DRI,2.3471227234455534,NYSE
DRQ,4.5935700702556845,NYSE
DSL,696.9637548220413,NYSE
DSPG,3.088653720697156,NASDAQ
DSWL,3.1312276124489693,NASDAQ
DT,3.2511515777665303,NYSE
DUSA,4.788412350344282,NASDAQ
DV,4.687001032863918,NYSE
DVA,2.52980320256676,NYSE
DVD,3.4382189895474005,NYSE
DVN,2.7310463293648253,NYSE
DWSN,3.644685327539532,NASDAQ
DX,3.4202632134822566,NYSE
DXPE,6.284208289207985,NASDAQ
DXR,3.8907392514142116,AMEX
DXYN,4.840523738711446,NASDAQ
DY,3.3064914757762107,NYSE
DYNT,9.142450975382475,NASDAQ
E,5.393821375755482,NYSE
EAT,3.348335833787106,NYSE
EBF,2.1773032587396055,NYSE
EBIX,12.419422236394405,NASDAQ
EC,2.4175700261676987,NYSE
ECHO,5.116186342463787,NASDAQ
ECOL,4.220412001030827,NASDAQ
EDAP,7.446173065680073,NASDAQ
EDF,3.4189667142895246,NYSE
EDUC,4.129335284663659,NASDAQ
EEFT,3.498064966525951,NASDAQ
EGBN,2.552174717320241,NASDAQ
EGLE,1246.4704436840832,NASDAQ
EIX,2.161971824693793,NYSE
ELP,6.375964901314791,NYSE
ELSE,4.29662823386343,NASDAQ
ELTK,12.100400001449165,NASDAQ
ELY,2.7742966975080336,NYSE
EME,10.316795303113514,NYSE
EMF,2.0166736700843924,NYSE
EMKR,5.38664124076806,NASDAQ
EMR,3.90775902953061,NYSE
ENB,2.5886314978952916,NYSE
ENZ,4.177339309107181,NYSE
EOG,2.980164065377044,NYSE
EPIX,39.25616063236007,NASDAQ
EPR,2.4968241814467436,NYSE
EQS,2.711445688067086,NYSE
EQT,2.4758484109244367,NYSE
ERES,4.454466558788629,NASDAQ
ERF,2.7535976462388954,NYSE
ESBK,2.798602190775858,NASDAQ
ESCA,4.239575472622055,NASDAQ
ESE,3.5633799536403923,NYSE
ESGR,2.2557967646528483,NASDAQ
ESI,41.76264151124942,NYSE
ESP,4.241452528190203,AMEX
ET,7.050889852514375,NYSE
EWEB,14.05855690201239,NASDAQ
EWW,2.0537348215906,AMEX
EXP,6.954274777732167,NYSE
EXPD,4.068352629492421,NASDAQ
EXPO,5.9159210045919135,NASDAQ
EZM,18.25819310948048,AMEX
EZPW,7.635689582956701,NASDAQ
F,2.7677624904907243,NYSE
FAF,2.4911981559110266,NYSE
FARM,2.911123223882891,NASDAQ
FARO,3.919522963594795,NASDAQ
FAST,3.5645598454322354,NASDAQ
FBC,3.8162688301677683,NYSE
FBNC,2.7371313392402663,NASDAQ
FBP,4.188563582480019,NYSE
FBSS,2.410067642955792,NASDAQ
FC,3.4200943210415695,NYSE
FCBC,2.4640302164094825,NASDAQ
FCCY,8.541000291753374,NASDAQ
FCEL,6.584752203914654,NASDAQ
FCF,2.388780999130678,NYSE
FCFS,10.579824352499829,NASDAQ
FCN,3.0558614790476577,NYSE
FCNCA,2.041002566818812,NASDAQ
FCX,3.2533716610501457,NYSE
FDP,2.5476315093129713,NYSE
FDS,2.135214235419758,NYSE
FELE,2.227249753386479,NASDAQ
FF,2.560417795019359,NYSE
FFBC,2.4861110285354653,NASDAQ
FFIC,2.452758084038174,NASDAQ
FFIN,2.2786049384591354,NASDAQ
FFIV,27.309366429386586,NASDAQ
FHN,2.7210753255526345,NYSE
FIF,2.9004241668965793,NYSE
FITB,3.260723180096547,NASDAQ
FIX,2.912292398106198,NYSE
FL,2.969519976709313,NYSE
FLEX,3.454080849957462,NASDAQ
FLIR,3.3448137377053424,NASDAQ
FLO,6.087424184874755,NYSE
FLR,10.616089830298312,NYSE
FLS,2.543801540221865,NYSE
FLXS,2.612649263985903,NASDAQ
FMBI,2.4644921875998924,NASDAQ
FMC,4.79787977370098,NYSE
FNB,2.2862629409580566,NYSE
FNF,4.207413925800715,NYSE
FNLC,2.310010042231034,NASDAQ
FOE,3.3124256108433627,NYSE
FONR,36.804834999092975,NASDAQ
FORD,6.24055953290426,NASDAQ
FORM,14.750393197260335,NASDAQ
FORR,2.986666378523611,NASDAQ
FORTY,3.1084047488763265,NASDAQ
FOSL,3.9475206269482555,NASDAQ
FPL,2.5418443805145516,NYSE
FR,2.600487505077727,NYSE
FRBK,3.0716251321142263,NASDAQ
FRC,2.149849199441535,NYSE
FRD,2.9175297884441385,AMEX
FRME,2.3553721133693455,NASDAQ
FRO,4.325036190122705,NYSE
FSRV,2.6589202663584732,NASDAQ
FSS,2.4247501464901835,NYSE
FST,36.29797453377882,NYSE
FSTR,3.300099476926373,NASDAQ
FTEK,6.3807490505759406,NASDAQ
FUL,4.1863217971241,NYSE
FULT,2.245019803368661,NASDAQ
FUN,2.151667505711783,NYSE
FUNC,2.705463585459279,NASDAQ
FUND,2.0573629760457472,NASDAQ
FWRD,2.914193261874788,NASDAQ
GABC,2.096728034036508,NASDAQ
GBCI,3.2564345180938847,NASDAQ
GBR,28.09606248560636,AMEX
GBX,3.3881104780895357,NYSE
GCI,3.3646480038645388,NYSE
GCO,3.34029805896473,NYSE
GCV,2.0295155137283447,NYSE
GD,3.8481304547672672,NYSE
GE,9.087268033872112,NYSE
GEF,5.686662252798727,NYSE
GEF.B,2.1265822428942625,NYSE
GENE,8.40116225356599,NASDAQ
GER,3.3905055030931,NYSE
GERN,6.12170087246067,NASDAQ
GES,5.151104219100196,NYSE
GFED,2.562575287618201,NASDAQ
GFF,2.6636006427323764,NYSE
GFI,3.3783028630420446,NYSE
GGB,13.317277806770715,NYSE
GIB,2.578122964644658,NYSE
GIFI,3.58152357437066,NASDAQ
GIII,5.6026522156690755,NASDAQ
GILD,9.875195514800133,NASDAQ
GLBZ,2.918556631984971,NASDAQ
GLT,2.3803327907375658,NYSE
GLW,2.932497558402136,NYSE
GM,88.90027184431067,NYSE
GNTX,3.1798508163695627,NASDAQ
GPI,3.251148369734357,NYSE
GPK,3.694243514494249,NYSE
GPS,2.82685712974041,NYSE
GPX,3.4187401455231616,NYSE
GRA,3.8861158956089694,NYSE
GRIF,3.05101095959285,NASDAQ
GRIL,50.15714108095868,NASDAQ
GRIN,66.1777934072368,NASDAQ
GRN,123.69547678731863,AMEX
GROW,6.754776544227579,NASDAQ
GSBC,2.2416080645446725,NASDAQ
GSS,6.011613281823439,AMEX
GT,3.078397207104958,NASDAQ
GTIM,7.824342284854441,NASDAQ
GTN,4.091561992741251,NYSE
GTN.A,3.893834088302286,NYSE
GTY,2.1071153392734803,NYSE
GV,6.433196270276264,AMEX
GVA,2.65375442792533,NYSE
GYRO,12.78243858242571,NASDAQ
HAFC,23.233251267874568,NASDAQ
HAIN,2.645094792363542,NASDAQ
HAL,4.5874008589349815,NYSE
HAS,2.1513556833426444,NASDAQ
HBAN,3.350211990791181,NASDAQ
HBNC,2.1637443218838377,NASDAQ
HCC,3.0420270698101004,NYSE
HCSG,4.077130981673853,NASDAQ
HDSN,6.270091571356755,NASDAQ
HEI,2.449915003449832,NYSE
HELE,2.752990807000453,NASDAQ
HFC,2.8259895521937057,NYSE
HIBB,3.5881378582303176,NASDAQ
HIFS,2.047384250746578,NASDAQ
HIG,3.2940565954488887,NYSE
HIHO,7.336886690187396,NASDAQ
HIW,2.0144586683263475,NYSE
HL,4.629323097861042,NYSE
HL-B,2.139799546807692,NYSE
HLIT,4.565250492927102,NASDAQ
HLT,2.3262312276014296,NYSE
HMG,3.63438596355601,AMEX
HMN,2.3089771792491933,NYSE
HMNF,3.2862866065494045,NASDAQ
HMSY,3.5531615793994926,NASDAQ
HMY,3.6906393351059137,NYSE
HNI,2.4313913999191676,NYSE
HNP,2.5080579990410006,NYSE
HOFT,3.136458429285685,NASDAQ
HOG,2.4656052419739547,NYSE
HOLX,3.074090370580396,NASDAQ
HOOK,4.764274781590087,NASDAQ
HOV,4.620796314229242,NYSE
HP,4.576067635818216,NYSE
HPQ,2.406806346502054,NYSE
HRB,7.240188640813718,NYSE
HSC,4.6383818259877625,NYSE
HSIC,2.605490409265585,NASDAQ
HSKA,18.67290225830028,NASDAQ
HTLD,2.574723843447235,NASDAQ
HTLF,2.4764106492777427,NASDAQ
HUBG,6.917577377206897,NASDAQ
HUM,2.6587267691158685,NYSE
HURC,3.743343449390784,NASDAQ
HVT,2.680500065467226,NYSE
HVT.A,2.365876459454951,NYSE
HWKN,2.272091900488301,NASDAQ
HXL,3.121850706606366,NYSE
HYB,5.31022172310844,NYSE
HYI,5.363147905651408,NYSE
IART,2.910973822145633,NASDAQ
IBA,2.159075343188388,NYSE
IBCP,16.267614006134924,NASDAQ
IBOC,2.3566109738702585,NASDAQ
ICAD,7.080673454791143,NASDAQ
ICCC,5.4035921039713,NASDAQ
ICON,5.322479921475644,NASDAQ
ICUI,2.4885615658919704,NASDAQ
IDCC,4.626771765730894,NASDAQ
IDXX,2.6756916648209015,NASDAQ
IEX,3.2270484416706338,NYSE
IFN,2.180039687946768,NYSE
IG,7.142682592061953,AMEX
IGC,8.489798773382095,AMEX
IGT,2.7304251946631264,NYSE
IHC,3.020435951730392,NYSE
IHT,5.167902050406019,AMEX
IIF,2.2311265842527885,NYSE
IIIN,5.75542991418539,NASDAQ
IIVI,3.7191625185213963,NASDAQ
IKNX,3.983774688722912,NASDAQ
IMAX,3.8958802048003136,NYSE
IMGN,5.256240437316649,NASDAQ
IMKTA,2.391379302381551,NASDAQ
IMO,7.497520455663967,AMEX
INCY,4.230886927135429,NASDAQ
INDB,2.2984592507439205,NASDAQ
ING,2.8812571118832735,NYSE
INMD,5.536934676051151,NASDAQ
INOD,5.756504080731562,NASDAQ
INS,4.8330297998538665,AMEX
INSM,21.406297073238743,NASDAQ
INT,2.7852860802555286,NYSE
INTC,2.3220869287065202,NASDAQ
INTG,3.5515624277971023,NASDAQ
INTU,10.22314324298084,NASDAQ
IO,5.00553741749929,NYSE
IP,2.183815264555678,NYSE
IPAR,3.3148831108800993,NASDAQ
IPG,2.6051408293475986,NYSE
IR,3.3984735619043174,NYSE
IRIX,5.214244979431028,NASDAQ
IRM,2.705998339497359,NYSE
IRS,3.06255107191122,NYSE
ISIG,11.33712774595306,NASDAQ
ISNS,6.36445262315673,NASDAQ
IT,2.503625554903051,NYSE
ITIC,2.6445178072904723,NASDAQ
ITRI,3.277200631254581,NASDAQ
ITT,4.219676290983697,NYSE
ITW,3.8762319016042324,NYSE
IVAC,4.490756932085535,NASDAQ
IVC,2.772231584062877,NYSE
JAKK,4.186968342035131,NASDAQ
JBHT,3.082078204614776,NASDAQ
JBL,3.1827235959862046,NYSE
JBSS,3.3234251328949145,NASDAQ
JCI,8.376784809209354,NYSE
JEF,5.571990915084846,NYSE
JJSF,4.085467489106389,NASDAQ
JKHY,2.1837076306827266,NASDAQ
JLL,2.5867996526481085,NYSE
JOB,7.055652909512,AMEX
JOE,2.1653164040586996,NYSE
JOF,2.1507288343159394,NYSE
JOUT,3.1652969909284727,NASDAQ
JPM,2.473461838654888,NYSE
JWN,3.7564399554279917,NYSE
KAI,2.6192507652004844,NYSE
KBH,3.7906640595439685,NYSE
KELYA,2.525284483281983,NASDAQ
KELYB,4.2743629106343555,NASDAQ
KEP,2.327173219194209,NYSE
KEQU,2.817447561432735,NASDAQ
KEX,4.108114565760876,NYSE
KEY,2.715927668877753,NYSE
KF,2.2957929573946982,NYSE
KFRC,3.7081202583283592,NASDAQ
KGC,4.049964847529646,NYSE
KIM,3.367336368442889,NYSE
KLAC,2.9785086815693678,NASDAQ
KLIC,3.933114102596348,NASDAQ
KMT,2.4481867804747584,NYSE
KMX,4.851348808901463,NYSE
KNX,8.125515316307673,NYSE
KOF,2.094090520263603,NYSE
KOPN,5.947781544393451,NASDAQ
KOSS,6.6873946032682765,NASDAQ
KRON,3.6087982499409605,NASDAQ
KSS,2.612505502568291,NYSE
KSU,2.512864300003219,NYSE
KTCC,5.162044905516571,NASDAQ
KVHI,4.199371821976406,NASDAQ
KWR,2.4007515548852383,NYSE
L,6.719029051284295,NYSE
LAD,3.3597258380655863,NYSE
LAKE,4.059026836100737,NASDAQ
LAMR,2.6099820561641502,NASDAQ
LARK,2.1569963887809243,NASDAQ
LAUR,3.1853554498706815,NASDAQ
LAWS,2.995005034944801,NASDAQ
LBAI,2.7198920992637046,NASDAQ
LCUT,3.531227400338168,NASDAQ
LDL,3.3251273547748106,NYSE
LEA,169.14462921156905,NYSE
LECO,2.5441729911944786,NASDAQ
LEN,3.0551325136888074,NYSE
LFUS,2.5443287895731017,NASDAQ
LGL,3.4152065781249457,AMEX
LGND,4.044702046690809,NASDAQ
LH,2.106778103614805,NYSE
LIFE,4.214154442942432,NASDAQ
LJPC,86.10061803683176,NASDAQ
LKFN,4.144596577932824,NASDAQ
LNC,3.0881183746983876,NYSE
LNDC,3.7562276482981343,NASDAQ
LNG,5.93795670260463,AMEX
LNN,2.6560745074790235,NYSE
LOGC,20.77645035680311,NASDAQ
LOGI,7.837501490593265,NASDAQ
LOW,4.048833944881138,NYSE
LPTH,12.038908924579419,NASDAQ
LPX,3.1827717302036445,NYSE
LRCX,3.259050293975002,NASDAQ
LSCC,3.57193739471124,NASDAQ
LSI,18.14329832282364,NYSE
LSTR,2.151885224263731,NASDAQ
LTC,2.1862778833942054,NYSE
LUB,3.8642759901818966,NYSE
LUV,2.3882942224961043,NYSE
LWAY,5.506395856051462,NASDAQ
LXP,2.439893136694312,NYSE
LYTS,3.368211826211578,NASDAQ
LZB,3.125987460540794,NYSE
M,2.942626452095534,NYSE
MAC,2.8362673483299563,NYSE
MAGS,4.297995734745077,NASDAQ
MAN,2.2571480054521778,NYSE
MARPS,3.8960539277004194,NASDAQ
MAS,2.3377645309866986,NYSE
MAT,2.374279516260387,NASDAQ
MATW,2.2038610364219227,NASDAQ
MAYS,3.532862480134868,NASDAQ
MBI,3.9819878462984284,NYSE
MBWM,2.769638448227013,NASDAQ
MC,2.1856510823145237,NYSE
MCF,15.296305873838634,AMEX
MCHP,2.886426676881236,NASDAQ
MCK,2.0523303052906363,NYSE
MCRI,4.279279873260603,NASDAQ
MCS,2.9322927871227646,NYSE
MDC,2.7007181563022806,NYSE
MDCA,4.202126773633363,NASDAQ
MDP,2.1839237252312578,NYSE
MDU,3.920162653694807,NYSE
MEG,4.473424923584026,NYSE
MEOH,2.89304981136037,NASDAQ
MESA,478.22424655147694,NASDAQ
MGA,2.0953097701727117,NYSE
MGIC,4.33087015706628,NASDAQ
MGM,5.416009703229778,NYSE
MGPI,3.7912324618093365,NASDAQ
MGRC,3.26944208920166,NASDAQ
MHK,2.374737190008352,NYSE
MHO,3.3035239022068863,NYSE
MIDD,4.95831955078002,NASDAQ
MIND,4.284936330490083,NASDAQ
MLAB,2.7289752883234737,NASDAQ
MLHR,2.521662869418302,NASDAQ
MLI,2.2825522380368497,NYSE
MLM,2.151088986447015,NYSE
MLR,6.000048325810647,NYSE
MMS,2.5368761108346307,NYSE
MMSI,2.942007478682347,NASDAQ
MNRO,3.4559117780289315,NASDAQ
MNST,3.0951704976410306,NASDAQ
MO,2.116585781634941,NYSE
MOD,3.451598742336365,NYSE
MOG.A,2.571679190073216,NYSE
MOG.B,2.1572784547035773,NYSE
MOS,2.9682672378878694,NYSE
MOV,3.106617254046538,NYSE
MRBK,3.336472758030416,NASDAQ
MRO,4.707912717893681,NYSE
MRTN,3.453074695885811,NASDAQ
MS,3.182279222682885,NYSE
MSA,2.3975624120103793,NYSE
MSB,3.263305220049004,NYSE
MSC,43.874281941919094,NYSE
MSI,2.6156107638017834,NYSE
MSM,2.424742102671282,NYSE
MSN,4.991271861901292,AMEX
MSON,4.9397375463681525,NASDAQ
MT,3.4727094298362537,NYSE
MTG,4.569468603980319,NYSE
MTH,3.577240829853867,NYSE
MTN,2.394149552769993,NYSE
MTR,2.8513346183794925,NYSE
MTRN,2.9540023131535116,NYSE
MTRX,3.619475860061227,NASDAQ
MTSC,2.832852631390467,NASDAQ
MTSL,8.58624111082349,NASDAQ
MTW,11.250110531073302,NYSE
MTZ,3.559586745495588,NYSE
MU,3.670676577155069,NASDAQ
MUR,3.3663221848591496,NYSE
MVIS,6.769192769872482,NASDAQ
MX,3.5304828896170743,NYSE
MXC,6.647811389953302,AMEX
MXE,2.0933599844008994,NYSE
MXIM,2.788808292031554,NASDAQ
MYE,2.857575160674234,NYSE
MYGN,4.111906492392865,NASDAQ
NAII,4.1830556021372844,NASDAQ
NAT,2.8280459932631277,NYSE
NATH,2.6524969968982752,NASDAQ
NATI,2.316617704515356,NASDAQ
NBIX,4.094412535071656,NASDAQ
NBR,49.57864970991371,NYSE
NBTB,2.153827110590814,NASDAQ
NC,3.1625495654706794,NYSE
NCR,2.567550198110196,NYSE
NDSN,2.229754563476856,NASDAQ
NE,17.34616590585776,NYSE
NEM,2.676917302918362,NYSE
NEN,2.1682796629582177,AMEX
NEOG,3.7475708408392685,NASDAQ
NEON,181.22137449742058,NASDAQ
NEU,2.985998664705127,NYSE
NEW,16.880128590682393,NYSE
NG,145.3306410327432,AMEX
NHC,2.8103245795358887,AMEX
NHI,2.1718359336276096,NYSE
NICE,10.159376267015286,NASDAQ
NICK,3.552776396305965,NASDAQ
NIO,3.125450349863522,NYSE
NJR,3.425365069474605,NYSE
NKSH,4.116713816696566,NASDAQ
NKTR,4.067893305328114,NASDAQ
NL,3.522593135930337,NYSE
NLY,2.060065605868857,NYSE
NMR,2.4413827687073772,NYSE
NNBR,4.066929943832682,NASDAQ
NOK,2.9435198861378944,NYSE
NOV,5.521566107689412,NYSE
NOVN,12.63103024395126,NASDAQ
NR,3.9992226010635066,NYSE
NRIM,2.26715727831478,NASDAQ
NRT,2.341333432050086,NYSE
NSC,2.005870217618584,NYSE
NSEC,3.7814903544723606,NASDAQ
NSIT,3.429673891510082,NASDAQ
NSSC,5.739143119906721,NASDAQ
NSYS,5.3341748721953035,NASDAQ
NTAP,3.7742129656267025,NASDAQ
NTEC,22.653533493869304,NASDAQ
NTN,8.655945445219041,AMEX
NTRS,2.058830015560604,NASDAQ
NTZ,4.216793411547924,NYSE
NUE,4.233564137024957,NYSE
NUS,2.9791645519758916,NYSE
NVAX,7.614381773295398,NASDAQ
NVO,5.2208736722182385,NYSE
NWPX,3.037666649154429,NASDAQ
NX,3.414346661871712,NYSE
NYMX,6.085162346337724,NASDAQ
NYT,2.345478127436617,NYSE
OBCI,6.873606962831545,NASDAQ
OCFC,2.132177957111612,NASDAQ
OCN,3.9674334342872757,NYSE
ODC,2.264767840142772,NYSE
ODFL,3.555978522067792,NASDAQ
OFC,2.152945467873592,NYSE
OFG,3.1551297753307814,NYSE
OFIX,2.5201256490882162,NASDAQ
OHI,2.736159767168647,NYSE
OI,2.989794579209095,NYSE
OII,4.858653051236356,NYSE
OKE,2.1621431888301337,NYSE
OLN,2.575356588943694,NYSE
OLP,2.2385989670336253,NYSE
OMC,4.197761415942619,NYSE
OMI,2.710523612105568,NYSE
OPTN,5.216966583622192,NASDAQ
OPY,2.5048748234093154,NYSE
ORCL,2.5522979410661493,NYSE
ORI,2.383400052751491,NYSE
ORLY,2.960715490738285,NASDAQ
OSBC,3.2821750750747074,NASDAQ
OSG,12.323535974140041,NYSE
OSI,4.324399175834363,NYSE
OSIS,4.088517144843672,NASDAQ
OSK,3.989232257135642,NYSE
OSUR,4.236624967384996,NASDAQ
OTEX,2.946337638189335,NASDAQ
OVBC,2.17152633368613,NASDAQ
OXM,2.7029433896804957,NYSE
OXY,4.280719925744956,NYSE
PAAS,3.5305272218548165,NASDAQ
PANL,4.870885267507828,NASDAQ
PATK,5.04160541378045,NASDAQ
PBCT,6.3547745570957055,NASDAQ
PBHC,3.811166504775958,NASDAQ
PBI,2.625687290565459,NYSE
PBT,2.290698355436092,NYSE
PCAR,5.002985154327047,NASDAQ
PCG,2.873270645411734,NYSE
PCG-B,2.116937107184218,AMEX
PCG-C,2.0356204578020898,AMEX
PCG-H,2.0154878817978297,AMEX
PCYO,13.133823337451966,NASDAQ
PD,5.9149012037070925,NYSE
PDCO,2.1325788437511233,NASDAQ
PDEX,6.094805516721985,NASDAQ
PDLI,3.9023552477284817,NASDAQ
PDS,23.619473779517847,NYSE
PEBK,3.399613932052438,NASDAQ
PEBO,2.5560388977267423,NASDAQ
PEG,5.525906698355932,NYSE
PEGA,4.294874833950484,NASDAQ
PEI,3.4896411272384453,NYSE
PENN,3.911657161397735,NASDAQ
PESI,4.142890190797722,NASDAQ
PETS,5.1203750830963495,NASDAQ
PFBI,2.688086304141851,NASDAQ
PFD,2.1291890220779814,NYSE
PFIN,4.33186710626872,NASDAQ
PGR,9.779875815225308,NYSE
PH,3.1024160626491413,NYSE
PHG,2.3863473223375227,NYSE
PHI,2.074773341293704,NYSE
PHM,3.86178274787124,NYSE
PICO,2.5886282320836322,NASDAQ
PII,2.3421053229096724,NYSE
PKE,2.493488074046208,NYSE
PKI,2.2579976315082484,NYSE
PKOH,4.17486807571962,NASDAQ
PKX,2.5682401595031545,NYSE
PLAB,4.022086012476325,NASDAQ
PLBC,4.114330279880415,NASDAQ
PLCE,3.6100128349107967,NASDAQ
PLD,2.2260055009313366,NYSE
PLPC,2.918043199840738,NASDAQ
PLUS,3.6648097734597735,NASDAQ
PLXS,3.3110679370799874,NASDAQ
PNBK,3.9574783505029263,NASDAQ
PNC,2.22894165994889,NYSE
PNR,2.0717541780401127,NYSE
PNRG,4.207015824438802,NASDAQ
POOL,2.120514662398078,NASDAQ
POWI,3.607388251985789,NASDAQ
POWL,3.057218007445093,NASDAQ
PPBI,4.439136056605321,NASDAQ
PPL,2.9197034588013837,NYSE
PRA,2.0886958707684316,NYSE
PRCP,4.093366453356798,NASDAQ
PRGS,2.617363994548928,NASDAQ
PRGX,21.10305529795195,NASDAQ
PRK,2.094586931247581,AMEX
PROV,2.464271892198179,NASDAQ
PSI,83.41820763148813,AMEX
PSMT,2.7465133521710037,NASDAQ
PSO,2.274214507754972,NYSE
PSTI,228.00814054621358,NASDAQ
PTA,32.576641767918126,NYSE
PTEN,3.7036108410076953,NASDAQ
PTN,10.913759867938438,AMEX
PTSI,3.6385926084199007,NASDAQ
PUK,2.6383949825247437,NYSE
PV,3.016722426038919,NYSE
PVH,2.724123761585669,NYSE
PW,2.6400877725930467,AMEX
PXD,2.791288658234495,NYSE
PZA,9.604659315600937,AMEX
PZZA,4.473570121607442,NASDAQ
QCOM,2.8588612202115007,NASDAQ
QCRH,2.4545102721603995,NASDAQ
QDEL,3.9519902999465284,NASDAQ
R,2.267291030134908,NYSE
RAD,4.222047667306339,NYSE
RADA,20.889066508994677,NASDAQ
RADI,22.546193881902823,NASDAQ
RAND,5.520267510504733,NASDAQ
RARE,3.2892755862324656,NASDAQ
RAVN,2.5490134793664874,NASDAQ
RBC,2.0888785305522517,NYSE
RBNC,2.910631632217746,NASDAQ
RC,3.4864929511015226,NYSE
RCII,3.020441713988569,NASDAQ
RCKY,3.498357832235755,NASDAQ
RCL,3.0573068425378764,NYSE
RCMT,4.621582628166642,NASDAQ
RDCM,6.932619654842811,NASDAQ
RDN,4.458693558952042,NYSE
REFR,4.949255817396534,NASDAQ
REGN,3.8414212752530354,NASDAQ
RELL,2.951375555690301,NASDAQ
RELV,5.3461650214922205,NASDAQ
RES,5.818358944734637,NYSE
REV,10.666998690210509,NYSE
RF,3.227374149254791,NYSE
RFIL,5.261876860068257,NASDAQ
RGCO,2.252025187132058,NASDAQ
RGEN,4.533147349728353,NASDAQ
RGLD,3.2806891482166716,NASDAQ
RGR,2.6410917928150557,NYSE
RGS,2.7096502742733515,NYSE
RHI,2.420343655775866,NYSE
RICK,5.339527166488406,NASDAQ
RIG,3.663850570737699,NYSE
RIO,2.6028795908122278,NYSE
RJF,3.0821763089781054,NYSE
RKT,2.9737932191361316,NYSE
RL,2.494786522069686,NYSE
RMBS,4.6514813685983185,NASDAQ
RMCF,3.347334904020062,NASDAQ
RMD,3.7047352223939054,NYSE
RNST,2.7112013506371655,NASDAQ
RNWK,6.123433204764167,NASDAQ
ROCK,3.133608407189125,NASDAQ
ROG,2.797559435233944,NYSE
ROK,2.1668653268788134,NYSE
ROL,2.0705956706215174,NYSE
ROP,3.1563074944888867,NYSE
ROST,2.1994929375534062,NASDAQ
RPT,2.2829917196284795,NYSE
RRC,3.967315010667121,NYSE
RRD,3.1078165678509824,NYSE
RS,4.251289954661565,NYSE
RUSHB,3.9054214181932307,NASDAQ
RVI,4.673462852288391,NYSE
RVSB,10.059004787505632,NASDAQ
RWT,2.6779959207502997,NYSE
RY,3.836641578273235,NYSE
RYAAY,4.27379154794079,NASDAQ
RYN,2.467538996053654,NYSE
S,2.642229359800621,NYSE
SAF,10.590280953073458,NYSE
SAFM,2.5663271601571114,NASDAQ
SAFT,2.208758907075339,NASDAQ
SAH,3.561938488934432,NYSE
SAM,2.3161805331639878,NYSE
SAN,36.90187492405552,NYSE
